lat,lon,filename
44.25,-97.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-97.8.csv
44.25,-97.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-97.2.csv
44.25,-96.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-96.8.csv
44.25,-96.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-96.2.csv
44.25,-95.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-95.8.csv
44.25,-95.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-95.2.csv
44.25,-94.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-94.8.csv
44.25,-94.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-94.2.csv
44.25,-93.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-93.8.csv
44.25,-93.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-93.2.csv
44.25,-92.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-92.8.csv
44.25,-92.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-92.2.csv
44.25,-91.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-91.8.csv
44.25,-91.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-91.2.csv
44.25,-90.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-90.8.csv
44.25,-90.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-90.2.csv
44.25,-89.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-89.8.csv
44.25,-89.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-89.2.csv
44.25,-88.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-88.8.csv
44.25,-88.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-88.2.csv
44.25,-87.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-87.8.csv
44.25,-85.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-85.8.csv
44.25,-85.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-85.2.csv
44.25,-84.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-84.8.csv
44.25,-84.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-84.2.csv
44.25,-83.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-83.8.csv
44.25,-81.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-81.2.csv
44.25,-80.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-80.8.csv
44.25,-80.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-80.2.csv
44.25,-79.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-79.8.csv
44.25,-79.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-79.2.csv
44.25,-78.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-78.8.csv
44.25,-78.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-78.2.csv
44.25,-77.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-77.8.csv
44.25,-77.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-77.2.csv
44.25,-76.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-76.8.csv
44.25,-75.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-75.8.csv
44.25,-75.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-75.2.csv
44.25,-74.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-74.8.csv
44.25,-74.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-74.2.csv
44.25,-73.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-73.8.csv
44.25,-73.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-73.2.csv
44.25,-72.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-72.8.csv
44.25,-72.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-72.2.csv
44.25,-71.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-71.8.csv
44.25,-71.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-71.2.csv
44.25,-70.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-70.8.csv
44.25,-70.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-70.2.csv
44.25,-69.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-69.8.csv
44.25,-69.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-69.2.csv
44.25,-68.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-68.2.csv
44.25,-65.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-65.8.csv
44.25,-65.25,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-65.2.csv
44.25,-64.75,ts_nada_v1_0_0_pdsi_jja_lat_44.2_lon_-64.8.csv
44.75,-123.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-123.8.csv
44.75,-123.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-123.2.csv
44.75,-122.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-122.8.csv
44.75,-122.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-122.2.csv
44.75,-121.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-121.8.csv
44.75,-121.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-121.2.csv
44.75,-120.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-120.8.csv
44.75,-120.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-120.2.csv
44.75,-119.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-119.8.csv
44.75,-119.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-119.2.csv
44.75,-118.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-118.8.csv
44.75,-118.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-118.2.csv
44.75,-117.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-117.8.csv
44.75,-117.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-117.2.csv
44.75,-116.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-116.8.csv
44.75,-116.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-116.2.csv
44.75,-115.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-115.8.csv
44.75,-115.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-115.2.csv
44.75,-114.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-114.8.csv
44.75,-114.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-114.2.csv
44.75,-113.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-113.8.csv
44.75,-113.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-113.2.csv
44.75,-112.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-112.8.csv
44.75,-112.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-112.2.csv
44.75,-111.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-111.8.csv
44.75,-111.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-111.2.csv
44.75,-110.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-110.8.csv
44.75,-110.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-110.2.csv
44.75,-109.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-109.8.csv
44.75,-109.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-109.2.csv
44.75,-108.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-108.8.csv
44.75,-108.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-108.2.csv
44.75,-107.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-107.8.csv
44.75,-107.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-107.2.csv
44.75,-106.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-106.8.csv
44.75,-106.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-106.2.csv
44.75,-105.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-105.8.csv
44.75,-105.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-105.2.csv
44.75,-104.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-104.8.csv
44.75,-104.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-104.2.csv
44.75,-103.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-103.8.csv
44.75,-103.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-103.2.csv
44.75,-102.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-102.8.csv
44.75,-102.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-102.2.csv
44.75,-101.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-101.8.csv
44.75,-101.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-101.2.csv
44.75,-100.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-100.8.csv
44.75,-100.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-100.2.csv
44.75,-99.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-99.8.csv
44.75,-99.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-99.2.csv
44.75,-98.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-98.8.csv
44.75,-98.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-98.2.csv
44.75,-97.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-97.8.csv
44.75,-97.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-97.2.csv
44.75,-96.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-96.8.csv
44.75,-96.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-96.2.csv
44.75,-95.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-95.8.csv
44.75,-95.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-95.2.csv
44.75,-94.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-94.8.csv
44.75,-94.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-94.2.csv
44.75,-93.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-93.8.csv
44.75,-93.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-93.2.csv
44.75,-92.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-92.8.csv
44.75,-92.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-92.2.csv
44.75,-91.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-91.8.csv
44.75,-91.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-91.2.csv
44.75,-90.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-90.8.csv
44.75,-90.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-90.2.csv
44.75,-89.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-89.8.csv
44.75,-89.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-89.2.csv
44.75,-88.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-88.8.csv
44.75,-88.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-88.2.csv
44.75,-87.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-87.8.csv
44.75,-85.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-85.2.csv
44.75,-84.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-84.8.csv
44.75,-84.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-84.2.csv
44.75,-83.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-83.8.csv
44.75,-79.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-79.8.csv
44.75,-79.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-79.2.csv
44.75,-78.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-78.8.csv
44.75,-78.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-78.2.csv
44.75,-77.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-77.8.csv
44.75,-77.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-77.2.csv
44.75,-76.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-76.8.csv
44.75,-76.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-76.2.csv
44.75,-75.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-75.8.csv
44.75,-75.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-75.2.csv
44.75,-74.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-74.8.csv
44.75,-74.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-74.2.csv
44.75,-73.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-73.8.csv
44.75,-73.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-73.2.csv
44.75,-72.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-72.8.csv
44.75,-72.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-72.2.csv
44.75,-71.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-71.8.csv
44.75,-71.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-71.2.csv
44.75,-70.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-70.8.csv
44.75,-70.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-70.2.csv
44.75,-69.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-69.8.csv
44.75,-69.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-69.2.csv
44.75,-68.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-68.8.csv
44.75,-68.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-68.2.csv
44.75,-67.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-67.8.csv
44.75,-65.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-65.2.csv
44.75,-64.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-64.8.csv
44.75,-64.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-64.2.csv
44.75,-63.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-63.8.csv
44.75,-63.25,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-63.2.csv
44.75,-62.75,ts_nada_v1_0_0_pdsi_jja_lat_44.8_lon_-62.8.csv
45.25,-123.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-123.8.csv
45.25,-123.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-123.2.csv
45.25,-122.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-122.8.csv
45.25,-122.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-122.2.csv
45.25,-121.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-121.8.csv
45.25,-121.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-121.2.csv
45.25,-120.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-120.8.csv
45.25,-120.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-120.2.csv
45.25,-119.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-119.8.csv
45.25,-119.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-119.2.csv
45.25,-118.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-118.8.csv
45.25,-118.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-118.2.csv
45.25,-117.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-117.8.csv
45.25,-117.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-117.2.csv
45.25,-116.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-116.8.csv
45.25,-116.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-116.2.csv
45.25,-115.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-115.8.csv
45.25,-115.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-115.2.csv
45.25,-114.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-114.8.csv
45.25,-114.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-114.2.csv
45.25,-113.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-113.8.csv
45.25,-113.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-113.2.csv
45.25,-112.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-112.8.csv
45.25,-112.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-112.2.csv
45.25,-111.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-111.8.csv
45.25,-111.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-111.2.csv
45.25,-110.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-110.8.csv
45.25,-110.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-110.2.csv
45.25,-109.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-109.8.csv
45.25,-109.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-109.2.csv
45.25,-108.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-108.8.csv
45.25,-108.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-108.2.csv
45.25,-107.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-107.8.csv
45.25,-107.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-107.2.csv
45.25,-106.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-106.8.csv
45.25,-106.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-106.2.csv
45.25,-105.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-105.8.csv
45.25,-105.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-105.2.csv
45.25,-104.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-104.8.csv
45.25,-104.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-104.2.csv
45.25,-103.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-103.8.csv
45.25,-103.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-103.2.csv
45.25,-102.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-102.8.csv
45.25,-102.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-102.2.csv
45.25,-101.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-101.8.csv
45.25,-101.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-101.2.csv
45.25,-100.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-100.8.csv
45.25,-100.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-100.2.csv
45.25,-99.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-99.8.csv
45.25,-99.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-99.2.csv
45.25,-98.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-98.8.csv
45.25,-98.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-98.2.csv
45.25,-97.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-97.8.csv
45.25,-97.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-97.2.csv
45.25,-96.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-96.8.csv
45.25,-96.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-96.2.csv
45.25,-95.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-95.8.csv
45.25,-95.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-95.2.csv
45.25,-94.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-94.8.csv
45.25,-94.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-94.2.csv
45.25,-93.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-93.8.csv
45.25,-93.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-93.2.csv
45.25,-92.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-92.8.csv
45.25,-92.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-92.2.csv
45.25,-91.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-91.8.csv
45.25,-91.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-91.2.csv
45.25,-90.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-90.8.csv
45.25,-90.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-90.2.csv
45.25,-89.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-89.8.csv
45.25,-89.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-89.2.csv
45.25,-88.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-88.8.csv
45.25,-88.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-88.2.csv
45.25,-87.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-87.8.csv
45.25,-85.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-85.2.csv
45.25,-84.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-84.8.csv
45.25,-84.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-84.2.csv
45.25,-79.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-79.8.csv
45.25,-79.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-79.2.csv
45.25,-78.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-78.8.csv
45.25,-78.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-78.2.csv
45.25,-77.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-77.8.csv
45.25,-77.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-77.2.csv
45.25,-76.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-76.8.csv
45.25,-76.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-76.2.csv
45.25,-75.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-75.8.csv
45.25,-75.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-75.2.csv
45.25,-74.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-74.8.csv
45.25,-74.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-74.2.csv
45.25,-73.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-73.8.csv
45.25,-73.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-73.2.csv
45.25,-72.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-72.8.csv
45.25,-72.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-72.2.csv
45.25,-71.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-71.8.csv
45.25,-71.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-71.2.csv
45.25,-70.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-70.8.csv
45.25,-70.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-70.2.csv
45.25,-69.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-69.8.csv
45.25,-69.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-69.2.csv
45.25,-68.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-68.8.csv
45.25,-68.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-68.2.csv
45.25,-67.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-67.8.csv
45.25,-67.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-67.2.csv
45.25,-66.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-66.2.csv
45.25,-65.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-65.8.csv
45.25,-63.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-63.8.csv
45.25,-63.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-63.2.csv
45.25,-62.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-62.8.csv
45.25,-62.25,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-62.2.csv
45.25,-61.75,ts_nada_v1_0_0_pdsi_jja_lat_45.2_lon_-61.8.csv
45.75,-123.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-123.8.csv
45.75,-123.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-123.2.csv
45.75,-122.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-122.8.csv
45.75,-122.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-122.2.csv
45.75,-121.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-121.8.csv
45.75,-121.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-121.2.csv
45.75,-120.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-120.8.csv
45.75,-120.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-120.2.csv
45.75,-119.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-119.8.csv
45.75,-119.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-119.2.csv
45.75,-118.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-118.8.csv
45.75,-118.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-118.2.csv
45.75,-117.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-117.8.csv
45.75,-117.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-117.2.csv
45.75,-116.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-116.8.csv
45.75,-116.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-116.2.csv
45.75,-115.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-115.8.csv
45.75,-115.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-115.2.csv
45.75,-114.75,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-114.8.csv
45.75,-114.25,ts_nada_v1_0_0_pdsi_jja_lat_45.8_lon_-114.2.csv
