lat,lon,filename
27.25,-11.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-11.8
27.25,-11.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-11.2
27.25,-10.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-10.8
27.25,-10.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-10.2
27.25,-9.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-9.8
27.25,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-9.2
27.25,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-8.8
27.25,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_-8.2
27.25,16.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_16.8
27.25,17.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_17.2
27.25,17.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_17.8
27.25,32.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_32.2
27.25,32.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_32.8
27.25,33.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_33.2
27.25,36.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_36.8
27.25,37.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_37.2
27.25,37.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_37.8
27.25,38.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_38.2
27.25,38.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_38.8
27.25,39.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_39.2
27.25,39.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_39.8
27.25,40.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_40.2
27.25,40.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_40.8
27.25,41.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_41.2
27.25,41.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_41.8
27.25,42.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_42.2
27.25,42.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_42.8
27.25,43.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_43.2
27.25,43.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_43.8
27.25,44.25,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_44.2
27.25,44.75,ts_owda_v1_0_0_pdsi_jja_lat_27.2_lon_44.8
27.75,-11.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-11.8
27.75,-11.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-11.2
27.75,-10.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-10.8
27.75,-10.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-10.2
27.75,-9.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-9.8
27.75,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-9.2
27.75,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-8.8
27.75,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-8.2
27.75,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-7.8
27.75,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-7.2
27.75,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_-6.8
27.75,16.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_16.8
27.75,17.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_17.2
27.75,17.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_17.8
27.75,32.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_32.2
27.75,32.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_32.8
27.75,36.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_36.2
27.75,36.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_36.8
27.75,37.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_37.2
27.75,39.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_39.2
27.75,39.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_39.8
27.75,40.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_40.2
27.75,40.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_40.8
27.75,41.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_41.2
27.75,41.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_41.8
27.75,42.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_42.2
27.75,42.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_42.8
27.75,43.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_43.2
27.75,43.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_43.8
27.75,44.25,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_44.2
27.75,44.75,ts_owda_v1_0_0_pdsi_jja_lat_27.8_lon_44.8
28.25,-11.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-11.8
28.25,-11.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-11.2
28.25,-10.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-10.8
28.25,-10.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-10.2
28.25,-9.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-9.8
28.25,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-9.2
28.25,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-8.8
28.25,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-8.2
28.25,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-7.8
28.25,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-7.2
28.25,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-6.8
28.25,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_-6.2
28.25,13.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_13.2
28.25,13.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_13.8
28.25,14.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_14.2
28.25,16.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_16.2
28.25,16.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_16.8
28.25,17.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_17.2
28.25,32.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_32.2
28.25,32.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_32.8
28.25,34.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_34.2
28.25,35.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_35.8
28.25,36.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_36.2
28.25,40.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_40.2
28.25,40.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_40.8
28.25,41.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_41.2
28.25,41.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_41.8
28.25,42.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_42.2
28.25,42.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_42.8
28.25,43.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_43.2
28.25,43.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_43.8
28.25,44.25,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_44.2
28.25,44.75,ts_owda_v1_0_0_pdsi_jja_lat_28.2_lon_44.8
28.75,-10.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-10.8
28.75,-10.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-10.2
28.75,-9.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-9.8
28.75,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-9.2
28.75,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-8.8
28.75,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-8.2
28.75,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-7.8
28.75,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-7.2
28.75,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-6.8
28.75,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-6.2
28.75,-5.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-5.8
28.75,-5.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-5.2
28.75,-4.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_-4.8
28.75,12.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_12.8
28.75,13.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_13.2
28.75,13.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_13.8
28.75,14.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_14.2
28.75,14.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_14.8
28.75,15.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_15.2
28.75,15.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_15.8
28.75,16.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_16.2
28.75,16.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_16.8
28.75,17.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_17.2
28.75,17.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_17.8
28.75,18.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_18.2
28.75,18.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_18.8
28.75,19.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_19.2
28.75,19.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_19.8
28.75,32.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_32.2
28.75,33.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_33.8
28.75,34.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_34.2
28.75,35.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_35.2
28.75,35.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_35.8
28.75,40.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_40.8
28.75,41.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_41.2
28.75,41.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_41.8
28.75,42.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_42.2
28.75,42.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_42.8
28.75,43.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_43.2
28.75,43.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_43.8
28.75,44.25,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_44.2
28.75,44.75,ts_owda_v1_0_0_pdsi_jja_lat_28.8_lon_44.8
29.25,-9.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-9.8
29.25,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-9.2
29.25,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-8.8
29.25,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-8.2
29.25,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-7.8
29.25,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-7.2
29.25,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-6.8
29.25,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-6.2
29.25,-5.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-5.8
29.25,-5.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-5.2
29.25,-4.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-4.8
29.25,-4.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-4.2
29.25,-3.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-3.8
29.25,-3.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_-3.2
29.25,12.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_12.2
29.25,12.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_12.8
29.25,13.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_13.2
29.25,13.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_13.8
29.25,14.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_14.2
29.25,14.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_14.8
29.25,15.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_15.2
29.25,15.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_15.8
29.25,16.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_16.2
29.25,16.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_16.8
29.25,17.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_17.2
29.25,17.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_17.8
29.25,18.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_18.2
29.25,18.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_18.8
29.25,19.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_19.2
29.25,19.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_19.8
29.25,20.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_20.2
29.25,20.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_20.8
29.25,29.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_29.2
29.25,29.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_29.8
29.25,31.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_31.8
29.25,33.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_33.8
29.25,34.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_34.2
29.25,35.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_35.2
29.25,35.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_35.8
29.25,37.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_37.2
29.25,40.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_40.8
29.25,41.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_41.2
29.25,41.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_41.8
29.25,42.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_42.2
29.25,42.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_42.8
29.25,43.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_43.2
29.25,43.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_43.8
29.25,44.25,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_44.2
29.25,44.75,ts_owda_v1_0_0_pdsi_jja_lat_29.2_lon_44.8
29.75,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-9.2
29.75,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-8.8
29.75,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-8.2
29.75,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-7.8
29.75,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-7.2
29.75,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-6.8
29.75,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-6.2
29.75,-5.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-5.8
29.75,-5.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-5.2
29.75,-4.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-4.8
29.75,-4.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-4.2
29.75,-3.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-3.8
29.75,-3.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-3.2
29.75,-2.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_-2.8
29.75,11.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_11.2
29.75,11.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_11.8
29.75,12.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_12.2
29.75,12.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_12.8
29.75,13.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_13.2
29.75,13.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_13.8
29.75,14.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_14.2
29.75,14.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_14.8
29.75,15.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_15.2
29.75,15.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_15.8
29.75,16.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_16.2
29.75,16.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_16.8
29.75,17.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_17.2
29.75,17.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_17.8
29.75,18.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_18.2
29.75,18.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_18.8
29.75,19.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_19.2
29.75,19.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_19.8
29.75,20.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_20.2
29.75,20.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_20.8
29.75,21.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_21.2
29.75,21.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_21.8
29.75,22.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_22.2
29.75,22.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_22.8
29.75,28.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_28.2
29.75,28.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_28.8
29.75,29.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_29.2
29.75,29.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_29.8
29.75,30.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_30.2
29.75,31.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_31.8
29.75,33.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_33.2
29.75,34.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_34.2
29.75,34.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_34.8
29.75,35.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_35.2
29.75,41.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_41.8
29.75,42.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_42.2
29.75,42.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_42.8
29.75,43.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_43.2
29.75,43.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_43.8
29.75,44.25,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_44.2
29.75,44.75,ts_owda_v1_0_0_pdsi_jja_lat_29.8_lon_44.8
30.25,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-9.2
30.25,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-8.8
30.25,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-8.2
30.25,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-7.8
30.25,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-7.2
30.25,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-6.8
30.25,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-6.2
30.25,-5.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-5.8
30.25,-5.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-5.2
30.25,-4.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-4.8
30.25,-4.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-4.2
30.25,-3.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-3.8
30.25,-3.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-3.2
30.25,-2.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-2.8
30.25,-2.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_-2.2
30.25,10.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_10.2
30.25,10.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_10.8
30.25,11.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_11.2
30.25,11.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_11.8
30.25,12.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_12.2
30.25,12.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_12.8
30.25,13.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_13.2
30.25,13.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_13.8
30.25,14.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_14.2
30.25,14.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_14.8
30.25,15.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_15.2
30.25,15.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_15.8
30.25,16.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_16.2
30.25,16.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_16.8
30.25,17.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_17.2
30.25,17.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_17.8
30.25,18.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_18.2
30.25,18.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_18.8
30.25,19.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_19.2
30.25,19.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_19.8
30.25,20.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_20.2
30.25,20.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_20.8
30.25,21.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_21.2
30.25,21.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_21.8
30.25,22.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_22.2
30.25,22.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_22.8
30.25,23.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_23.2
30.25,23.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_23.8
30.25,25.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_25.2
30.25,25.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_25.8
30.25,26.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_26.2
30.25,26.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_26.8
30.25,27.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_27.2
30.25,27.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_27.8
30.25,28.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_28.2
30.25,28.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_28.8
30.25,29.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_29.2
30.25,29.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_29.8
30.25,30.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_30.2
30.25,33.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_33.2
30.25,33.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_33.8
30.25,34.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_34.2
30.25,34.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_34.8
30.25,35.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_35.8
30.25,36.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_36.2
30.25,41.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_41.8
30.25,42.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_42.2
30.25,42.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_42.8
30.25,43.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_43.2
30.25,43.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_43.8
30.25,44.25,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_44.2
30.25,44.75,ts_owda_v1_0_0_pdsi_jja_lat_30.2_lon_44.8
30.75,-9.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-9.2
30.75,-8.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-8.8
30.75,-8.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-8.2
30.75,-7.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-7.8
30.75,-7.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-7.2
30.75,-6.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-6.8
30.75,-6.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-6.2
30.75,-5.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-5.8
30.75,-5.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-5.2
30.75,-4.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-4.8
30.75,-4.25,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-4.2
30.75,-3.75,ts_owda_v1_0_0_pdsi_jja_lat_30.8_lon_-3.8
