timestamp,col1,col2,col3,col4,col5,was_missing
2025-05-05 07:00:00,-0.667,67.61,61.0,554.5,0.0,False
2025-05-05 08:00:00,-0.528,74.61,61.0,554.5,0.0,False
2025-05-05 09:00:00,-0.096,79.57,0.0,554.3,0.0,False
2025-05-05 10:00:00,-1.894,86.1,0.0,554.2,0.0,False
2025-05-05 11:00:00,-2.876,98.6,0.0,554.2,0.0,False
2025-05-05 12:00:00,-3.189,97.9,0.0,554.4,0.2,False
2025-05-05 13:00:00,-3.532,99.8,0.0,554.3,0.0,False
2025-05-05 14:00:00,-3.715,99.9,0.0,554.3,0.0,False
2025-05-05 15:00:00,-3.897,99.9,0.0,554.5,0.12,False
2025-05-05 16:00:00,-4.089,99.8,0.0,554.4,0.0,False
2025-05-05 17:00:00,-4.194,99.8,0.0,554.4,0.0,False
2025-05-05 18:00:00,-4.635,99.8,0.0,554.4,0.0,False
2025-05-05 19:00:00,-4.731,99.8,0.0,554.3,0.0,False
2025-05-05 20:00:00,-5.12,98.7,0.0,554.3,0.0,False
2025-05-05 21:00:00,-5.649,96.9,0.0,554.3,0.0,False
2025-05-05 22:00:00,-5.657,97.1,0.0,554.3,0.0,False
2025-05-05 23:00:00,-5.646,94.4,0.0,554.3,0.0,False
2025-05-06 00:00:00,-5.364,98.9,0.0,554.2,0.0,False
2025-05-06 01:00:00,-4.823,99.8,0.0,554.2,0.0,False
2025-05-06 02:00:00,-3.864,97.7,0.0,554.2,0.0,False
2025-05-06 03:00:00,-2.748,97.9,0.0,554.2,0.0,False
2025-05-06 04:00:00,-1.095,80.0,0.0,554.1,0.0,False
2025-05-06 05:00:00,0.57,72.15,0.0,554.1,0.0,False
2025-05-06 06:00:00,0.373,73.39,0.0,554.1,0.0,False
2025-05-06 07:00:00,1.864,72.53,0.0,554.0,0.0,False
2025-05-06 08:00:00,1.237,73.97,0.0,553.9,0.0,False
2025-05-06 09:00:00,-0.075,81.4,57.0,553.8,0.0,False
2025-05-06 10:00:00,-0.448,83.1,0.0,553.7,0.0,False
2025-05-06 11:00:00,-1.367,89.6,0.0,553.5,0.0,False
2025-05-06 12:00:00,-2.962,99.8,0.0,553.4,0.0,False
2025-05-06 13:00:00,-3.406,98.7,0.0,553.2,0.0,False
2025-05-06 14:00:00,-3.582,99.8,0.0,553.1,0.0,False
2025-05-06 15:00:00,-3.774,99.8,0.0,553.1,0.0,False
2025-05-06 16:00:00,-3.924,99.8,0.0,553.0,0.0,False
2025-05-06 17:00:00,-3.484,94.3,0.0,553.0,0.0,False
2025-05-06 18:00:00,-3.993,95.2,0.0,552.9,0.0,False
2025-05-06 19:00:00,-4.479,99.8,0.0,552.9,0.0,False
2025-05-06 20:00:00,-4.481,99.2,0.0,552.9,0.0,False
2025-05-06 21:00:00,-4.875,96.5,0.0,552.9,0.0,False
2025-05-06 22:00:00,-4.7,88.0,0.0,552.9,0.0,False
2025-05-06 23:00:00,-5.128,84.2,0.0,552.8,0.0,False
2025-05-07 00:00:00,-4.976,78.72,0.0,552.8,0.0,False
2025-05-07 01:00:00,-5.028,72.57,0.0,552.8,18.8,False
2025-05-07 02:00:00,-1.873,62.84,0.0,552.8,0.0,False
2025-05-07 03:00:00,-0.158,53.82,0.0,552.7,0.0,False
2025-05-07 04:00:00,1.278,49.54,0.0,552.7,0.0,False
2025-05-07 05:00:00,2.524,47.5,0.0,552.7,0.0,False
2025-05-07 06:00:00,1.506,61.35,0.0,552.7,0.0,False
2025-05-07 07:00:00,2.099,66.12,0.0,552.5,0.0,False
2025-05-07 08:00:00,0.274,76.31,71.0,552.4,0.0,False
2025-05-07 09:00:00,-0.564,82.7,0.0,552.4,0.0,False
2025-05-07 10:00:00,-0.728,88.8,71.0,552.4,0.0,False
2025-05-07 11:00:00,0.772,58.26,0.0,552.4,0.0,False
2025-05-07 12:00:00,-1.835,94.1,0.0,552.3,0.0,False
2025-05-07 13:00:00,-2.764,99.3,0.0,552.2,0.0,False
2025-05-07 14:00:00,-2.54,98.6,0.0,552.2,0.0,False
2025-05-07 15:00:00,-3.138,99.8,0.0,552.1,0.0,False
2025-05-07 16:00:00,-3.391,99.8,0.0,552.1,0.0,False
2025-05-07 17:00:00,-3.355,99.4,0.0,552.1,0.0,False
2025-05-07 18:00:00,-3.501,99.5,0.0,552.0,0.0,False
2025-05-07 19:00:00,-3.892,100.0,0.0,552.0,0.0,False
2025-05-07 20:00:00,-4.956,96.7,0.0,552.0,0.0,False
2025-05-07 21:00:00,-4.541,92.8,0.0,552.0,0.0,False
2025-05-07 22:00:00,-4.492,80.0,0.0,552.0,0.0,False
2025-05-07 23:00:00,-4.412,76.03,0.0,552.0,0.0,False
2025-05-08 00:00:00,-3.992,69.86,0.0,551.9,0.0,False
2025-05-08 01:00:00,-3.31,68.64,0.0,551.9,0.0,False
2025-05-08 02:00:00,0.343,36.92,0.0,552.0,0.0,False
2025-05-08 03:00:00,1.746,34.42,0.0,551.8,0.0,False
2025-05-08 04:00:00,3.024,39.54,0.0,551.8,0.0,False
2025-05-08 05:00:00,4.62,36.1,0.0,551.8,0.0,False
2025-05-08 06:00:00,4.447,52.95,0.0,551.7,0.0,False
2025-05-08 07:00:00,4.548,55.61,0.0,551.6,0.0,False
2025-05-08 08:00:00,2.786,52.81,0.0,551.3,0.0,False
2025-05-08 09:00:00,2.012,65.38,0.0,551.1,0.0,False
2025-05-08 10:00:00,-1.174,78.82,72.0,550.9,0.0,False
2025-05-08 11:00:00,-1.73,95.5,0.0,551.0,0.0,False
2025-05-08 12:00:00,-3.058,93.9,0.0,550.8,0.0,False
2025-05-08 13:00:00,-3.05,92.5,0.0,550.7,0.0,False
2025-05-08 14:00:00,-3.347,90.0,0.0,550.7,0.0,False
2025-05-08 15:00:00,-3.242,93.7,0.0,550.6,0.0,False
2025-05-08 16:00:00,-3.777,96.4,0.0,550.6,0.0,False
2025-05-08 17:00:00,-3.763,99.1,0.0,550.6,0.0,False
2025-05-08 18:00:00,-3.512,98.7,0.0,550.5,0.0,False
2025-05-08 19:00:00,-3.995,99.8,0.0,550.5,0.0,False
2025-05-08 20:00:00,-3.754,93.4,0.0,550.5,0.0,False
2025-05-08 21:00:00,-4.19,93.6,0.0,550.5,0.0,False
2025-05-08 22:00:00,-3.991,99.9,0.0,550.5,0.0,False
2025-05-08 23:00:00,-4.155,83.2,0.0,550.5,0.0,False
2025-05-09 00:00:00,-4.457,84.9,0.0,550.4,0.0,False
2025-05-09 01:00:00,-3.082,82.0,0.0,550.4,18.8,False
2025-05-09 02:00:00,-1.374,70.04,0.0,550.4,0.0,False
2025-05-09 03:00:00,0.549,61.17,0.0,550.3,0.0,False
2025-05-09 04:00:00,3.425,39.57,0.0,550.3,0.0,False
2025-05-09 05:00:00,4.889,47.74,0.0,550.2,0.0,False
2025-05-09 06:00:00,5.615,50.56,0.0,550.2,0.0,False
2025-05-09 07:00:00,5.674,50.7,0.0,550.0,0.0,False
2025-05-09 08:00:00,5.123,55.93,0.0,549.7,0.0,False
2025-05-09 09:00:00,3.436,59.79,88.0,549.4,0.0,False
2025-05-09 10:00:00,3.343,61.54,61.0,549.1,0.0,False
2025-05-09 11:00:00,0.499,74.82,0.0,548.8,0.0,False
2025-05-09 12:00:00,-0.549,91.7,0.0,548.7,0.0,False
2025-05-09 13:00:00,-1.211,93.8,0.0,548.6,0.0,False
2025-05-09 14:00:00,-1.587,92.7,0.0,548.5,0.0,False
2025-05-09 15:00:00,-1.743,99.0,0.0,548.3,0.0,False
2025-05-09 16:00:00,-2.08,99.8,0.0,548.3,0.0,False
2025-05-09 17:00:00,-2.309,99.9,0.0,548.2,0.0,False
2025-05-09 18:00:00,-2.435,98.9,0.0,548.2,0.0,False
2025-05-09 19:00:00,-2.39,99.9,0.0,548.1,0.0,False
2025-05-09 20:00:00,-2.935,99.8,0.0,548.1,0.0,False
2025-05-09 21:00:00,-2.852,99.8,0.0,548.0,0.0,False
2025-05-09 22:00:00,-3.261,95.8,0.0,548.0,0.0,False
2025-05-09 23:00:00,-3.435,99.8,0.0,548.0,0.0,False
2025-05-10 00:00:00,-3.998,97.5,0.0,548.0,0.0,False
2025-05-10 01:00:00,-2.963,95.2,0.0,547.9,0.0,False
2025-05-10 02:00:00,0.558,69.29,0.0,547.4,0.0,False
2025-05-10 03:00:00,1.735,53.39,0.0,547.5,0.0,False
2025-05-10 04:00:00,3.699,57.24,0.0,547.5,0.0,False
2025-05-10 05:00:00,5.541,44.49,0.0,547.6,0.0,False
2025-05-10 06:00:00,5.477,52.37,0.0,547.5,0.0,False
2025-05-10 07:00:00,5.477,52.99,0.0,547.4,0.0,False
2025-05-10 08:00:00,2.908,66.71,88.0,547.6,0.0,False
2025-05-10 09:00:00,1.87,67.43,0.0,547.5,0.38,False
2025-05-10 10:00:00,1.183,68.13,0.0,547.2,0.0,False
2025-05-10 11:00:00,-1.091,97.5,72.0,547.9,0.8,False
2025-05-10 12:00:00,-1.831,99.8,71.0,548.5,0.62,False
2025-05-10 13:00:00,-2.395,99.8,0.0,548.7,0.2,False
2025-05-10 14:00:00,-2.339,99.8,0.0,548.6,0.0,False
2025-05-10 15:00:00,-1.975,99.0,0.0,548.5,0.0,False
2025-05-10 16:00:00,-2.699,99.3,0.0,548.5,0.0,False
2025-05-10 17:00:00,-2.623,99.8,0.0,548.5,0.0,False
2025-05-10 18:00:00,-2.946,99.8,0.0,548.5,0.0,False
2025-05-10 19:00:00,-3.271,99.9,0.0,548.4,0.0,False
2025-05-10 20:00:00,-3.225,100.0,0.0,548.4,0.0,False
2025-05-10 21:00:00,-3.359,99.9,0.0,548.4,0.0,False
2025-05-10 22:00:00,-4.086,99.9,0.0,548.4,0.0,False
2025-05-10 23:00:00,-4.927,98.1,0.0,548.4,0.0,False
2025-05-11 00:00:00,-4.747,96.1,0.0,548.4,0.0,False
2025-05-11 01:00:00,-3.775,95.4,0.0,548.3,20.8,False
2025-05-11 02:00:00,-0.246,54.21,0.0,548.2,0.0,False
2025-05-11 03:00:00,0.791,60.36,0.0,548.2,0.0,False
2025-05-11 04:00:00,2.829,70.07,0.0,548.1,0.0,False
2025-05-11 05:00:00,2.836,67.73,0.0,548.2,0.0,False
2025-05-11 06:00:00,4.394,62.77,0.0,548.1,0.0,False
2025-05-11 07:00:00,5.147,62.93,0.0,548.0,0.0,False
2025-05-11 08:00:00,3.652,72.5,61.0,547.9,0.0,False
2025-05-11 09:00:00,1.96,79.17,88.0,547.8,0.0,False
2025-05-11 10:00:00,1.983,80.0,0.0,547.5,0.0,False
2025-05-11 11:00:00,0.637,90.9,0.0,547.3,0.0,False
2025-05-11 12:00:00,-0.306,96.2,0.0,547.2,0.0,False
2025-05-11 13:00:00,-0.849,100.0,0.0,547.0,0.0,False
2025-05-11 14:00:00,-1.202,98.6,0.0,546.9,0.0,False
2025-05-11 15:00:00,-1.593,99.9,0.0,546.8,0.0,False
2025-05-11 16:00:00,-1.276,99.9,0.0,546.8,0.0,False
2025-05-11 17:00:00,-1.431,100.0,0.0,546.7,0.0,False
2025-05-11 18:00:00,-2.08,99.8,0.0,546.7,0.0,False
2025-05-11 19:00:00,-2.426,98.2,0.0,546.6,0.0,False
2025-05-11 20:00:00,-3.024,99.8,0.0,546.6,0.0,False
2025-05-11 21:00:00,-2.098,88.8,0.0,546.6,0.0,False
2025-05-11 22:00:00,-1.952,85.7,0.0,546.5,0.0,False
2025-05-11 23:00:00,-1.385,73.25,0.0,546.5,0.0,False
2025-05-12 00:00:00,-0.891,65.42,0.0,546.5,0.0,False
2025-05-12 01:00:00,1.36,45.06,0.0,546.4,0.0,False
2025-05-12 02:00:00,4.182,25.97,0.0,546.1,0.0,False
2025-05-12 03:00:00,4.961,24.13,0.0,546.1,0.0,False
2025-05-12 04:00:00,4.072,63.32,0.0,546.2,0.0,False
2025-05-12 05:00:00,3.694,65.03,0.0,546.1,0.0,False
2025-05-12 06:00:00,4.926,65.17,0.0,546.0,0.0,False
2025-05-12 07:00:00,4.847,60.14,0.0,545.8,0.0,False
2025-05-12 08:00:00,4.518,62.43,0.0,545.6,0.0,False
2025-05-12 09:00:00,2.386,76.78,88.0,545.5,0.0,False
2025-05-12 10:00:00,2.38,74.48,0.0,545.2,0.0,False
2025-05-12 11:00:00,2.001,80.1,0.0,544.9,0.0,False
2025-05-12 12:00:00,0.592,90.6,0.0,544.7,0.0,False
2025-05-12 13:00:00,0.639,80.7,0.0,544.6,0.0,False
2025-05-12 14:00:00,-0.809,97.4,0.0,544.5,0.0,False
2025-05-12 15:00:00,-1.021,98.8,0.0,544.4,0.0,False
2025-05-12 16:00:00,-1.368,99.5,0.0,544.3,0.0,False
2025-05-12 17:00:00,-1.429,95.9,0.0,544.3,0.0,False
2025-05-12 18:00:00,-1.948,99.8,0.0,544.3,0.0,False
2025-05-12 19:00:00,-1.51,97.1,0.0,544.3,0.0,False
2025-05-12 20:00:00,-2.239,99.9,0.0,544.3,0.0,False
2025-05-12 21:00:00,-2.555,99.8,0.0,544.3,0.0,False
2025-05-12 22:00:00,-3.22,92.4,0.0,544.2,0.0,False
2025-05-12 23:00:00,-1.271,52.51,0.0,544.2,0.0,False
2025-05-13 00:00:00,-3.277,92.3,0.0,544.1,0.0,False
2025-05-13 01:00:00,-0.892,60.01,0.0,544.1,20.8,False
2025-05-13 02:00:00,2.378,41.58,0.0,544.1,0.0,False
2025-05-13 03:00:00,4.559,32.84,0.0,543.9,0.0,False
2025-05-13 04:00:00,5.009,38.91,0.0,543.9,0.0,False
2025-05-13 05:00:00,5.976,35.73,0.0,543.8,0.0,False
2025-05-13 06:00:00,5.884,45.01,0.0,543.7,0.0,False
2025-05-13 07:00:00,5.745,49.31,0.0,543.5,0.0,False
2025-05-13 08:00:00,4.417,60.6,0.0,543.2,0.0,False
2025-05-13 09:00:00,3.572,64.87,0.0,542.9,0.0,False
2025-05-13 10:00:00,1.874,76.54,0.0,542.6,0.0,False
2025-05-13 11:00:00,1.224,81.7,0.0,542.3,0.0,False
2025-05-13 12:00:00,0.059,86.5,0.0,542.1,0.0,False
2025-05-13 13:00:00,-0.906,94.4,0.0,541.9,0.0,False
2025-05-13 14:00:00,-1.391,98.0,0.0,541.8,0.0,False
2025-05-13 15:00:00,-1.407,98.3,0.0,541.8,0.0,False
2025-05-13 16:00:00,-2.22,99.8,0.0,541.7,0.0,False
2025-05-13 17:00:00,-2.036,99.7,0.0,541.7,0.0,False
2025-05-13 18:00:00,-1.827,82.5,0.0,541.7,0.0,False
2025-05-13 19:00:00,-2.42,96.4,0.0,541.6,0.0,False
2025-05-13 20:00:00,-2.995,99.0,0.0,541.6,0.0,False
2025-05-13 21:00:00,-3.222,88.8,0.0,541.6,0.0,False
2025-05-13 22:00:00,-3.175,84.4,0.0,541.6,0.0,False
2025-05-13 23:00:00,-2.968,71.81,0.0,541.5,0.0,False
2025-05-14 00:00:00,-3.339,72.39,0.0,541.5,0.0,False
2025-05-14 01:00:00,0.337,52.55,0.0,541.5,0.0,False
2025-05-14 02:00:00,1.677,37.78,0.0,541.5,0.0,False
2025-05-14 03:00:00,2.056,43.35,0.0,541.4,0.0,False
2025-05-14 04:00:00,4.563,38.82,0.0,541.4,0.0,False
2025-05-14 05:00:00,4.619,43.32,0.0,541.4,0.0,False
2025-05-14 06:00:00,5.261,45.51,0.0,541.3,0.0,False
2025-05-14 07:00:00,4.576,60.3,0.0,541.1,0.0,False
2025-05-14 08:00:00,5.616,52.41,0.0,540.8,0.0,False
2025-05-14 09:00:00,4.203,57.34,61.0,540.5,0.0,False
2025-05-14 10:00:00,3.14,62.37,0.0,540.2,0.0,False
2025-05-14 11:00:00,1.777,71.91,0.0,539.9,0.0,False
2025-05-14 12:00:00,0.376,82.7,0.0,539.7,0.0,False
2025-05-14 13:00:00,-0.567,89.3,0.0,539.6,0.0,False
2025-05-14 14:00:00,-1.42,98.4,0.0,539.4,0.0,False
2025-05-14 15:00:00,-1.375,97.9,0.0,539.4,0.0,False
2025-05-14 16:00:00,-1.536,99.3,0.0,539.3,0.0,False
2025-05-14 17:00:00,-1.095,94.3,0.0,539.3,0.0,False
2025-05-14 18:00:00,-2.055,99.8,0.0,539.2,0.0,False
2025-05-14 19:00:00,-2.46,99.9,0.0,539.2,0.0,False
2025-05-14 20:00:00,-2.679,99.9,0.0,539.2,0.0,False
2025-05-14 21:00:00,-3.029,99.9,0.0,539.2,0.0,False
2025-05-14 22:00:00,-3.089,95.4,0.0,539.2,0.0,False
2025-05-14 23:00:00,-3.083,86.2,0.0,539.1,0.0,False
2025-05-15 00:00:00,-3.153,93.2,0.0,539.1,0.0,False
2025-05-15 01:00:00,-0.513,82.8,0.0,539.1,20.8,False
